gid	ftype
Zm00001d012675	subgenome2_fractionated
Zm00001d012674	subgenome2_retained
Zm00001d012673	subgenome2_fractionated
Zm00001d012672	subgenome2_fractionated
Zm00001d012671	subgenome2_fractionated
Zm00001d012670	subgenome2_fractionated
Zm00001d012663	subgenome2_fractionated
Zm00001d012664	subgenome2_retained
Zm00001d012665	subgenome2_fractionated
Zm00001d012666	subgenome2_retained
Zm00001d012667	subgenome2_fractionated
Zm00001d012662	subgenome2_fractionated
Zm00001d012661	subgenome2_fractionated
Zm00001d012660	subgenome2_fractionated
Zm00001d012659	subgenome2_fractionated
Zm00001d012656	subgenome2_retained
Zm00001d012655	subgenome2_retained
Zm00001d012644	subgenome2_retained
Zm00001d012645	subgenome2_fractionated
Zm00001d012646	subgenome2_fractionated
Zm00001d012647	subgenome2_retained
Zm00001d012648	subgenome2_fractionated
Zm00001d012651	subgenome2_fractionated
Zm00001d012652	subgenome2_retained
Zm00001d012653	subgenome2_retained
Zm00001d012654	subgenome2_fractionated
Zm00001d012643	subgenome2_fractionated
Zm00001d012642	subgenome2_fractionated
Zm00001d012641	subgenome2_retained
Zm00001d012640	subgenome2_fractionated
Zm00001d012636	subgenome2_fractionated
Zm00001d012635	subgenome2_retained
Zm00001d012634	subgenome2_retained
Zm00001d012633	subgenome2_fractionated
Zm00001d012632	subgenome2_fractionated
Zm00001d012627	subgenome2_retained
Zm00001d012626	subgenome2_fractionated
Zm00001d012625	subgenome2_fractionated
Zm00001d012624	subgenome2_fractionated
Zm00001d012621	subgenome2_retained
Zm00001d012620	subgenome2_fractionated
Zm00001d012619	subgenome2_retained
Zm00001d012618	subgenome2_retained
Zm00001d012615	subgenome2_retained
Zm00001d012614	subgenome2_fractionated
Zm00001d012613	subgenome2_retained
Zm00001d012612	subgenome2_retained
Zm00001d012611	subgenome2_retained
Zm00001d012610	subgenome2_retained
Zm00001d012609	subgenome2_retained
Zm00001d012607	subgenome2_retained
Zm00001d012606	subgenome2_fractionated
Zm00001d012605	subgenome2_retained
Zm00001d012602	subgenome2_retained
Zm00001d012604	subgenome2_fractionated
Zm00001d012603	subgenome2_retained
Zm00001d012606	subgenome2_retained
Zm00001d012601	subgenome2_retained
Zm00001d012600	subgenome2_retained
Zm00001d012599	subgenome2_retained
Zm00001d012598	subgenome2_retained
Zm00001d012597	subgenome2_fractionated
Zm00001d012595	subgenome2_retained
Zm00001d012594	subgenome2_retained
Zm00001d012593	subgenome2_retained
Zm00001d012591	subgenome2_fractionated
Zm00001d012590	subgenome2_fractionated
Zm00001d012586	subgenome2_retained
Zm00001d012585	subgenome2_retained
Zm00001d012584	subgenome2_retained
Zm00001d012581	subgenome2_retained
Zm00001d012580	subgenome2_retained
Zm00001d012578	subgenome2_retained
Zm00001d012577	subgenome2_fractionated
Zm00001d012576	subgenome2_retained
Zm00001d012575	subgenome2_retained
Zm00001d012574	subgenome2_fractionated
Zm00001d012573	subgenome2_fractionated
Zm00001d012572	subgenome2_fractionated
Zm00001d012571	subgenome2_retained
Zm00001d012569	subgenome2_retained
Zm00001d012568	subgenome2_fractionated
Zm00001d012567	subgenome2_fractionated
Zm00001d012566	subgenome2_retained
Zm00001d012564	subgenome2_retained
Zm00001d012563	subgenome2_retained
Zm00001d012562	subgenome2_retained
Zm00001d012561	subgenome2_retained
Zm00001d012560	subgenome2_retained
Zm00001d012559	subgenome2_retained
Zm00001d012557	subgenome2_fractionated
Zm00001d012556	subgenome2_retained
Zm00001d012555	subgenome2_fractionated
Zm00001d012553	subgenome2_retained
Zm00001d012552	subgenome2_retained
Zm00001d012551	subgenome2_fractionated
Zm00001d012550	subgenome2_retained
Zm00001d012549	subgenome2_fractionated
Zm00001d012548	subgenome2_retained
Zm00001d012546	subgenome2_retained
Zm00001d012544	subgenome2_retained
Zm00001d012543	subgenome2_fractionated
Zm00001d012539	subgenome2_retained
Zm00001d012538	subgenome2_retained
Zm00001d012537	subgenome2_retained
Zm00001d012536	subgenome2_retained
Zm00001d012535	subgenome2_fractionated
Zm00001d012534	subgenome2_fractionated
Zm00001d012528	subgenome2_retained
Zm00001d012527	subgenome2_retained
Zm00001d012532	subgenome2_retained
Zm00001d012530	subgenome2_retained
Zm00001d012529	subgenome2_retained
Zm00001d012525	subgenome2_retained
Zm00001d012524	subgenome2_retained
Zm00001d012522	subgenome2_retained
Zm00001d012521	subgenome2_fractionated
Zm00001d012520	subgenome2_retained
Zm00001d012518	subgenome2_retained
Zm00001d012517	subgenome2_retained
Zm00001d012516	subgenome2_retained
Zm00001d012515	subgenome2_retained
Zm00001d012514	subgenome2_retained
Zm00001d012513	subgenome2_retained
Zm00001d012512	subgenome2_retained
Zm00001d012511	subgenome2_retained
Zm00001d012510	subgenome2_fractionated
Zm00001d012508	subgenome2_retained
Zm00001d012507	subgenome2_retained
Zm00001d012505	subgenome2_retained
Zm00001d012504	subgenome2_retained
Zm00001d012503	subgenome2_fractionated
Zm00001d012501	subgenome2_retained
Zm00001d012499	subgenome2_fractionated
Zm00001d012498	subgenome2_retained
Zm00001d012500	subgenome2_retained
Zm00001d012494	subgenome2_retained
Zm00001d012488	subgenome2_retained
Zm00001d012486	subgenome2_fractionated
Zm00001d012485	subgenome2_fractionated
Zm00001d012484	subgenome2_retained
Zm00001d012484	subgenome2_fractionated
Zm00001d012482	subgenome2_retained
Zm00001d012480	subgenome2_retained
Zm00001d012479	subgenome2_retained
Zm00001d012477	subgenome2_retained
Zm00001d012476	subgenome2_fractionated
Zm00001d012475	subgenome2_retained
Zm00001d012474	subgenome2_retained
Zm00001d012473	subgenome2_retained
Zm00001d012472	subgenome2_fractionated
Zm00001d012471	subgenome2_retained
Zm00001d012468	subgenome2_fractionated
Zm00001d012467	subgenome2_fractionated
Zm00001d012466	subgenome2_fractionated
Zm00001d012465	subgenome2_retained
Zm00001d012464	subgenome2_fractionated
Zm00001d012463	subgenome2_fractionated
Zm00001d012460	subgenome2_retained
Zm00001d012459	subgenome2_fractionated
Zm00001d012458	subgenome2_fractionated
Zm00001d012457	subgenome2_retained
Zm00001d012456	subgenome2_retained
Zm00001d012452	subgenome2_retained
Zm00001d012451	subgenome2_retained
Zm00001d012450	subgenome2_fractionated
Zm00001d012449	subgenome2_retained
Zm00001d012448	subgenome2_fractionated
Zm00001d012447	subgenome2_retained
Zm00001d012446	subgenome2_retained
Zm00001d012445	subgenome2_retained
Zm00001d012444	subgenome2_retained
Zm00001d012443	subgenome2_retained
Zm00001d012441	subgenome2_retained
Zm00001d012440	subgenome2_retained
Zm00001d012439	subgenome2_retained
Zm00001d012438	subgenome2_retained
Zm00001d012437	subgenome2_retained
Zm00001d012435	subgenome2_retained
Zm00001d012434	subgenome2_retained
Zm00001d012433	subgenome2_retained
Zm00001d012432	subgenome2_fractionated
Zm00001d012431	subgenome2_retained
Zm00001d012430	subgenome2_retained
Zm00001d012427	subgenome2_retained
Zm00001d012426	subgenome2_retained
Zm00001d012425	subgenome2_fractionated
Zm00001d012424	subgenome2_retained
Zm00001d012423	subgenome2_retained
Zm00001d012421	subgenome2_retained
Zm00001d012420	subgenome2_retained
Zm00001d012419	subgenome2_retained
Zm00001d012418	subgenome2_retained
Zm00001d012417	subgenome2_retained
Zm00001d012404	subgenome2_retained
Zm00001d012407	subgenome2_fractionated
Zm00001d012408	subgenome2_retained
Zm00001d012413	subgenome2_retained
Zm00001d012414	subgenome2_retained
Zm00001d012415	subgenome2_retained
Zm00001d012402	subgenome2_retained
Zm00001d012401	subgenome2_retained
Zm00001d012400	subgenome2_retained
Zm00001d012398	subgenome2_retained
Zm00001d012396	subgenome2_retained
Zm00001d012395	subgenome2_retained
Zm00001d012391	subgenome2_fractionated
Zm00001d012387	subgenome2_fractionated
Zm00001d012383	subgenome2_retained
Zm00001d012382	subgenome2_retained
Zm00001d012381	subgenome2_retained
Zm00001d012380	subgenome2_retained
Zm00001d012379	subgenome2_retained
Zm00001d012378	subgenome2_fractionated
Zm00001d012366	subgenome2_fractionated
Zm00001d012362	subgenome2_fractionated
Zm00001d012361	subgenome2_retained
Zm00001d012350	subgenome2_retained
Zm00001d012349	subgenome2_fractionated
Zm00001d012340	subgenome2_fractionated
Zm00001d012339	subgenome2_retained
Zm00001d012338	subgenome2_retained
Zm00001d012337	subgenome2_retained
Zm00001d012336	subgenome2_fractionated
Zm00001d012333	subgenome2_retained
Zm00001d012332	subgenome2_retained
Zm00001d012330	subgenome2_retained
Zm00001d012329	subgenome2_fractionated
Zm00001d012326	subgenome2_retained
Zm00001d012325	subgenome2_retained
Zm00001d012322	subgenome2_retained
Zm00001d012321	subgenome2_retained
Zm00001d012320	subgenome2_retained
Zm00001d012314	subgenome2_fractionated
Zm00001d012313	subgenome2_fractionated
Zm00001d012312	subgenome2_fractionated
Zm00001d012307	subgenome2_fractionated
Zm00001d012301	subgenome2_retained
Zm00001d012304	subgenome2_fractionated
Zm00001d012302	subgenome2_retained
Zm00001d012296	subgenome2_retained
Zm00001d012295	subgenome2_retained
Zm00001d012294	subgenome2_retained
Zm00001d012307	subgenome2_retained
Zm00001d012293	subgenome2_fractionated
Zm00001d012292	subgenome2_retained
Zm00001d012291	subgenome2_retained
Zm00001d012290	subgenome2_retained
Zm00001d012289	subgenome2_fractionated
Zm00001d012287	subgenome2_fractionated
Zm00001d012286	subgenome2_retained
Zm00001d012285	subgenome2_retained
Zm00001d012284	subgenome2_retained
Zm00001d012282	subgenome2_retained
Zm00001d012281	subgenome2_retained
Zm00001d012280	subgenome2_retained
Zm00001d012279	subgenome2_retained
Zm00001d012277	subgenome2_retained
Zm00001d012275	subgenome2_retained
Zm00001d012274	subgenome2_retained
Zm00001d012273	subgenome2_retained
Zm00001d012270	subgenome2_retained
Zm00001d012269	subgenome2_retained
Zm00001d012268	subgenome2_fractionated
Zm00001d012267	subgenome2_retained
Zm00001d012266	subgenome2_fractionated
Zm00001d012265	subgenome2_retained
Zm00001d012263	subgenome2_retained
Zm00001d012261	subgenome2_fractionated
Zm00001d012260	subgenome2_retained
Zm00001d012259	subgenome2_retained
Zm00001d012258	subgenome2_fractionated
Zm00001d012257	subgenome2_retained
Zm00001d012255	subgenome2_retained
Zm00001d012254	subgenome2_retained
Zm00001d012249	subgenome2_fractionated
Zm00001d012251	subgenome2_retained
Zm00001d012247	subgenome2_retained
Zm00001d012246	subgenome2_retained
Zm00001d012245	subgenome2_retained
Zm00001d012244	subgenome2_retained
Zm00001d012242	subgenome2_retained
Zm00001d012241	subgenome2_retained
Zm00001d012240	subgenome2_retained
Zm00001d012239	subgenome2_retained
Zm00001d012238	subgenome2_retained
Zm00001d012237	subgenome2_retained
Zm00001d012234	subgenome2_retained
Zm00001d012233	subgenome2_fractionated
Zm00001d012231	subgenome2_retained
Zm00001d012229	subgenome2_retained
Zm00001d012228	subgenome2_retained
Zm00001d012227	subgenome2_retained
Zm00001d012226	subgenome2_fractionated
Zm00001d012224	subgenome2_retained
Zm00001d012223	subgenome2_fractionated
Zm00001d012221	subgenome2_fractionated
Zm00001d012220	subgenome2_fractionated
Zm00001d012219	subgenome2_fractionated
Zm00001d012216	subgenome2_fractionated
Zm00001d012217	subgenome2_fractionated
Zm00001d012213	subgenome2_retained
Zm00001d012212	subgenome2_retained
Zm00001d012211	subgenome2_retained
Zm00001d012206	subgenome2_retained
Zm00001d012205	subgenome2_retained
Zm00001d012204	subgenome2_retained
Zm00001d012203	subgenome2_fractionated
Zm00001d012199	subgenome2_fractionated
Zm00001d012198	subgenome2_retained
Zm00001d012197	subgenome2_retained
Zm00001d012196	subgenome2_retained
Zm00001d012195	subgenome2_retained
Zm00001d012194	subgenome2_retained
Zm00001d012185	subgenome2_fractionated
Zm00001d012178	subgenome2_fractionated
Zm00001d012177	subgenome2_fractionated
Zm00001d012176	subgenome2_fractionated
Zm00001d012175	subgenome2_retained
Zm00001d012177	subgenome2_retained
Zm00001d012181	subgenome2_fractionated
Zm00001d012173	subgenome2_retained
Zm00001d012171	subgenome2_retained
Zm00001d012170	subgenome2_fractionated
Zm00001d012169	subgenome2_fractionated
Zm00001d012168	subgenome2_retained
Zm00001d012167	subgenome2_fractionated
Zm00001d012166	subgenome2_retained
Zm00001d012165	subgenome2_retained
Zm00001d012161	subgenome2_retained
Zm00001d012160	subgenome2_retained
Zm00001d012159	subgenome2_retained
Zm00001d012158	subgenome2_retained
Zm00001d012156	subgenome2_retained
Zm00001d012155	subgenome2_fractionated
Zm00001d012154	subgenome2_retained
Zm00001d012153	subgenome2_fractionated
Zm00001d012147	subgenome2_retained
Zm00001d012146	subgenome2_retained
Zm00001d012145	subgenome2_retained
Zm00001d012144	subgenome2_fractionated
Zm00001d012142	subgenome2_retained
Zm00001d012141	subgenome2_fractionated
Zm00001d012140	subgenome2_retained
Zm00001d012138	subgenome2_retained
Zm00001d012137	subgenome2_retained
Zm00001d012128	subgenome2_retained
Zm00001d012103	subgenome2_retained
Zm00001d012108	subgenome2_retained
Zm00001d012109	subgenome2_retained
Zm00001d012118	subgenome2_retained
Zm00001d012119	subgenome2_retained
Zm00001d012120	subgenome2_retained
Zm00001d012121	subgenome2_fractionated
Zm00001d012126	subgenome2_retained
Zm00001d012127	subgenome2_fractionated
Zm00001d012102	subgenome2_retained
Zm00001d012101	subgenome2_retained
Zm00001d012097	subgenome2_fractionated
Zm00001d012096	subgenome2_retained
Zm00001d012092	subgenome2_retained
Zm00001d012091	subgenome2_retained
Zm00001d012090	subgenome2_fractionated
Zm00001d012088	subgenome2_fractionated
Zm00001d012087	subgenome2_fractionated
Zm00001d012086	subgenome2_retained
Zm00001d012085	subgenome2_retained
Zm00001d012084	subgenome2_fractionated
Zm00001d012083	subgenome2_fractionated
Zm00001d012078	subgenome2_retained
Zm00001d012081	subgenome2_retained
Zm00001d012080	subgenome2_retained
Zm00001d012079	subgenome2_retained
Zm00001d012074	subgenome2_fractionated
Zm00001d012069	subgenome2_retained
Zm00001d012068	subgenome2_fractionated
Zm00001d012067	subgenome2_retained
Zm00001d012064	subgenome2_retained
Zm00001d012063	subgenome2_retained
Zm00001d012061	subgenome2_retained
Zm00001d012060	subgenome2_fractionated
Zm00001d012059	subgenome2_retained
Zm00001d012052	subgenome2_fractionated
Zm00001d012050	subgenome2_fractionated
Zm00001d012049	subgenome2_retained
Zm00001d012048	subgenome2_retained
Zm00001d012047	subgenome2_retained
Zm00001d012045	subgenome2_retained
Zm00001d012043	subgenome2_retained
Zm00001d012042	subgenome2_fractionated
Zm00001d012041	subgenome2_fractionated
Zm00001d012040	subgenome2_fractionated
Zm00001d012036	subgenome2_retained
Zm00001d012035	subgenome2_retained
Zm00001d012033	subgenome2_retained
Zm00001d012031	subgenome2_retained
Zm00001d012030	subgenome2_retained
Zm00001d012029	subgenome2_fractionated
Zm00001d012027	subgenome2_retained
Zm00001d012021	subgenome2_retained
Zm00001d012022	subgenome2_retained
Zm00001d012020	subgenome2_retained
Zm00001d012019	subgenome2_fractionated
Zm00001d012017	subgenome2_retained
Zm00001d012016	subgenome2_retained
Zm00001d012015	subgenome2_retained
Zm00001d012010	subgenome2_fractionated
Zm00001d012007	subgenome2_retained
Zm00001d012005	subgenome2_retained
Zm00001d012003	subgenome2_retained
Zm00001d011997	subgenome2_fractionated
Zm00001d011996	subgenome2_fractionated
Zm00001d011994	subgenome2_retained
Zm00001d011993	subgenome2_fractionated
Zm00001d011992	subgenome2_retained
Zm00001d011987	subgenome2_retained
Zm00001d011985	subgenome2_retained
Zm00001d011984	subgenome2_retained
Zm00001d011983	subgenome2_fractionated
Zm00001d011979	subgenome2_retained
Zm00001d011979	subgenome2_fractionated
Zm00001d011978	subgenome2_retained
Zm00001d011975	subgenome2_retained
Zm00001d011972	subgenome2_fractionated
Zm00001d011971	subgenome2_fractionated
Zm00001d011970	subgenome2_retained
Zm00001d011969	subgenome2_retained
Zm00001d011968	subgenome2_retained
Zm00001d011967	subgenome2_retained
Zm00001d011966	subgenome2_fractionated
Zm00001d011965	subgenome2_retained
Zm00001d011964	subgenome2_retained
Zm00001d011959	subgenome2_retained
Zm00001d011958	subgenome2_fractionated
Zm00001d011956	subgenome2_retained
Zm00001d011955	subgenome2_retained
Zm00001d011953	subgenome2_retained
Zm00001d011952	subgenome2_retained
Zm00001d011945	subgenome2_retained
Zm00001d011944	subgenome2_retained
Zm00001d011943	subgenome2_fractionated
Zm00001d011941	subgenome2_fractionated
Zm00001d011930	subgenome2_retained
Zm00001d011940	subgenome2_fractionated
Zm00001d011938	subgenome2_retained
Zm00001d011932	subgenome2_fractionated
Zm00001d011929	subgenome2_fractionated
Zm00001d011928	subgenome2_fractionated
Zm00001d011927	subgenome2_fractionated
Zm00001d011926	subgenome2_retained
Zm00001d011925	subgenome2_retained
Zm00001d011924	subgenome2_retained
Zm00001d011923	subgenome2_retained
Zm00001d011922	subgenome2_fractionated
Zm00001d011921	subgenome2_fractionated
Zm00001d011920	subgenome2_retained
Zm00001d011919	subgenome2_retained
Zm00001d011918	subgenome2_retained
Zm00001d011917	subgenome2_retained
Zm00001d011915	subgenome2_retained
Zm00001d011913	subgenome2_retained
Zm00001d011912	subgenome2_retained
Zm00001d011904	subgenome2_retained
Zm00001d011903	subgenome2_retained
Zm00001d011902	subgenome2_fractionated
Zm00001d011901	subgenome2_fractionated
Zm00001d011900	subgenome2_fractionated
Zm00001d011899	subgenome2_retained
Zm00001d011898	subgenome2_retained
Zm00001d011896	subgenome2_retained
Zm00001d011895	subgenome2_fractionated
Zm00001d011891	subgenome2_retained
Zm00001d011890	subgenome2_retained
Zm00001d011889	subgenome2_retained
Zm00001d011887	subgenome2_retained
Zm00001d011886	subgenome2_retained
Zm00001d011885	subgenome2_retained
Zm00001d011881	subgenome2_retained
Zm00001d011880	subgenome2_retained
Zm00001d011879	subgenome2_retained
Zm00001d011885	subgenome2_fractionated
Zm00001d011878	subgenome2_retained
Zm00001d011877	subgenome2_fractionated
Zm00001d011876	subgenome2_fractionated
Zm00001d011874	subgenome2_retained
Zm00001d011873	subgenome2_retained
Zm00001d011872	subgenome2_fractionated
Zm00001d011855	subgenome2_retained
Zm00001d011854	subgenome2_retained
Zm00001d011853	subgenome2_retained
Zm00001d011851	subgenome2_retained
